7.02788945,0.37269783,6.22792123
5.93871248,-0.73726706,7.84551694
4.00221807,-0.69659155,7.53530987
3.20840204,-2.56590152,4.43765320
4.69773470,-0.66510076,7.97924243
5.04123631,0.24597253,5.09678392
3.26375909,-1.43819071,6.86095083
4.93444678,-3.45008511,6.38776534
3.66267203,-0.71297046,6.84348363
4.02726174,-1.89650993,5.41767186
4.90446243,-0.42750069,5.49115933
5.47118805,-1.91290063,5.68401255
4.86011117,-2.41788533,5.92323608
3.76926364,0.58208212,6.51214893
4.26741602,-1.16866310,6.36455733
4.74617193,-0.76847631,7.23439309
4.43664038,-1.95846125,6.20183368
2.66522037,-2.89783407,7.84375965
6.61210924,-1.63167905,7.05344234
5.27839168,1.69623780,7.59646029
4.83922394,-2.33818345,4.87043906
5.17060517,-2.13899376,5.05463167
4.32056865,-2.46419102,8.16402702
5.84878129,-1.39061565,7.95682952
5.04450984,-2.24392721,8.00000946
5.50605157,-2.41988917,6.28654670
4.09152328,-2.76544274,7.40306293
6.87655817,-2.78121059,7.03985462
4.31649896,-1.86976840,5.88449146
4.10315076,-1.33412138,5.64593526
5.23759836,-1.43288112,6.23793733
4.05957787,-1.95941434,7.23227661
5.46805872,-2.36019826,6.57621769
5.71852865,-3.05204829,7.02024557
4.30451777,-0.81204434,5.71362622
3.16225943,-3.01018545,6.52497033
5.22686403,-2.28695964,7.11547784
3.30562147,-1.44872281,5.26586918
4.31530542,-1.33524434,5.61647202
4.58258599,-0.37635020,5.89999351
5.80283364,-2.51234987,7.00668956
6.40871015,-3.85428751,5.67999013
5.54421366,-1.58568840,6.84803125
4.36315634,-1.29605322,6.32120815
6.13492359,-1.12822217,6.81448804
4.55526456,-1.87024924,6.04432719
5.36159367,-1.80362749,6.76666024
7.04254233,-0.51151831,6.15086185
6.16835545,-1.79071838,4.43876085
3.95905522,-3.25343493,6.12537190
4.98555991,0.29379430,6.80381275
4.74804100,-0.55323743,4.26575007
5.20275609,-0.61177782,4.99829914
6.11089557,-1.04414660,6.06159747
5.59992340,0.88804985,6.65875164
5.21536212,-1.84200391,5.62704101
5.79747735,-2.23872684,6.54845162
4.48948408,-0.90366319,6.81054749
6.00468147,-1.89265941,6.20701045
3.98837781,-1.82693627,6.85418587
5.72413015,-2.30480834,7.34649130
6.32277939,-0.96920811,8.35368119
4.19335233,-2.62729772,4.69816513
6.46318584,-0.72827736,6.42130071
5.24711016,-2.50813206,8.92263736
15.35951975,-2.23213895,-1.61560295
15.71130780,-2.11764972,-3.13184402
15.70176692,-0.45950925,-0.99594952
16.82348519,-2.85274942,-3.33097439
15.10451164,-2.28580883,-1.24717805
13.53783393,-0.81198343,-2.49937747
14.80341749,-3.35363812,-3.99622624
16.05346915,-2.26821578,-3.63133047
13.93521979,-2.67731845,-0.67234804
14.97070721,-3.84467670,-2.58711263
14.95757499,-5.03842039,-2.39566444
14.99936403,-1.64532738,-0.49241347
16.35686359,-2.61042244,-3.44789548
17.80365837,-2.28231531,-2.32744028
15.20617348,-2.14344899,-2.48572998
14.65663656,-2.88839269,-2.37412284
14.68687379,-3.05437953,-2.23493934
14.97532135,-0.83754076,-4.99233938
16.32180542,-1.09544855,-4.41475980
14.88761097,-2.71297461,-3.74888126
14.45248188,-3.45210959,-0.58909913
16.16597696,-1.06997865,-1.61969751
14.10124679,-2.86605401,-1.85199501
14.00817076,-1.62853532,-2.58169497
14.85547776,-1.63057378,-1.89710626
14.86933240,-1.18220394,-3.42243290
15.84623417,-1.74843249,-2.65091601
15.55643159,-3.59264732,-1.41734255
15.04539643,-2.86425677,-1.29236034
14.52595487,-3.74999504,-3.89799874
15.83630852,-3.62196310,-0.58657539
13.14836916,-0.64507738,-2.13035210
15.13358545,-2.88645283,-1.94223346
15.19266386,-1.23823187,-2.22714192
15.38060033,-2.70514596,-2.39831519
15.53810033,-4.05170214,-3.68955499
15.97356266,-2.17066831,-2.52535291
15.24873250,-1.99395204,-2.88112925
14.45199384,-2.14568849,-3.31974235
15.63855132,-4.04411735,-1.31221393
15.70289605,-2.08550401,-1.35867859
16.89577301,-1.32716368,-4.18224380
13.95072160,-2.96635232,-2.31527852
15.74795758,-3.06727756,-2.15460281
14.47491563,-2.95305155,-3.74803067
14.30706532,-3.69321835,-3.31724282
16.28394036,-3.29093264,0.29101250
15.72361646,-2.15669762,-3.19972735
15.93060844,-2.91717157,-2.21935975
17.79038310,-2.43759365,-1.19209624
14.52712214,-2.37652224,-0.57056893
14.60333151,-0.52908519,-1.63361763
14.66783179,-1.70912601,-1.36881512
15.85210853,-3.91175847,-3.06850675
14.98277993,-2.41596718,-1.72069747
15.40799957,-3.67687811,-1.96117172
15.84088431,-1.78174330,-1.26058884
16.06422072,-1.88235367,-2.41153528
13.56933763,-1.91191553,-2.13368188
15.50187740,-3.61828232,-3.42242611
16.28345142,-2.38108890,-1.65986887
15.25861694,-2.31177761,-1.40308576
14.71425384,-2.24541297,-2.80364486
14.79580234,-2.65070587,-2.11923580
14.75154994,-1.08577762,-3.23597687
15.04342692,-2.78126481,-0.89439169
15.42685334,-1.30968921,-3.82692994
15.49734883,-1.45190295,-2.25908558
16.29577894,-2.85882220,-0.93202213
17.52919669,-2.70437231,-2.78687209
16.68368304,-0.76196160,-2.86422960
14.81011175,-2.62331836,-3.68582008
14.31164662,-3.34567451,-3.10916713
15.19561368,-2.10731901,-0.79086908
14.23194452,-1.35721135,-2.55535841
15.18083485,-1.66671426,-3.46409159
15.61270831,-2.17508154,-1.84891831
15.51946721,0.11376639,-2.97910955
14.69930161,-2.96467427,-2.89684669
14.59291144,-1.15251722,-0.92086532
14.65955227,-3.17388932,-1.86995401
14.67807552,-1.70860193,-2.13844655
13.71455445,-0.79402855,-0.54549190
14.61750987,-2.72923531,-2.05550418
15.56475535,-1.68298947,-0.33116503
15.05335134,-3.13983099,-3.72068880
14.49936852,-2.37466072,-0.54681171
14.71268727,-2.11774580,-2.35779247
16.41869184,0.18539868,-2.87223834
14.74085912,-1.29737287,-1.65947808
17.07700589,-1.75760556,-2.70066166
15.82095339,-1.23283017,-1.52088739
15.73757260,-1.27485906,-1.17207398
16.61245756,-1.69282386,-2.50848765
15.37701225,-1.13502478,-3.15830524
15.59897187,-2.73487256,-2.31262475
16.50875043,-2.15043468,-2.29493302
13.87044242,-1.59528018,-1.69588539
17.39355329,-2.64931198,-2.12221924
15.47968225,-0.76408047,-2.43666510
15.50932009,-1.73363724,-2.15476045
14.78386495,-2.14744375,-1.26773782
14.20378326,-2.20856407,-3.04149038
16.42534519,-3.86472065,-2.90029142
15.60751044,-0.77600972,-2.40711983
14.67509904,-0.46037668,-3.78938347
13.03149261,-1.90151930,-2.84342379
14.20906575,-1.63317730,-2.09756886
14.66621993,-3.62183815,-1.46891224
15.88049974,-2.44070961,-0.49473257
14.16021380,-3.86705892,-3.03327764
15.18471255,-2.09819430,-2.58260563
15.58235396,-3.59307317,-0.89760497
15.14814739,-1.22423792,-1.99864422
15.68705178,-1.77176647,-1.89366101
15.87302132,-1.01238122,-2.14484840
15.93930232,-2.43126944,-0.90125235
14.55390626,-0.54059331,-2.38152752
13.79952346,-2.21342933,-3.02242123
16.07094211,-2.99415773,-2.78755300
13.34075783,-2.79384007,-4.76524890
13.64639574,-1.58111909,-1.55556941
15.65575613,-3.30850989,-2.38908093
15.22669602,-3.49989844,-0.83797127
16.10766085,-2.56249792,-2.31448373
15.43868137,-4.38326862,-2.58854695
14.54831432,-3.34315376,-2.62246986
17.02798509,-1.70069089,-2.91254856
15.80288135,-0.94217831,-1.41673589
15.28992893,-2.98847052,-1.64314626
15.62378395,-1.44634053,-1.70619777
16.27985128,-2.87676896,-1.02397550
15.42789817,-0.26627287,-3.03055739
16.96626237,-2.14362296,-2.99278757
14.74641273,-2.66188106,-1.91720362
15.75313405,-2.91523375,-2.36572416
17.37256892,-0.61399058,-1.90504590
15.26830204,-2.22150242,-1.72785160
14.20750600,-2.59891028,-4.00995364
15.62952169,-1.69433781,-2.82455603
16.80428533,-3.56729941,-3.80574445
15.45475038,-1.29443544,-0.65744188
14.77141430,-1.26285291,-2.37987804
15.05767126,-1.45787381,-1.68904669
13.65390641,-0.86499340,-0.96127822
14.60473586,-1.94573021,-1.84733938
15.49097233,-2.89183890,-3.01299294
15.20474449,-1.16880473,-1.79776941
14.85968423,-1.56983504,-5.18991219
16.37906426,-4.08124753,-2.70381051
14.11062867,-3.63621522,-1.18054278
14.76259736,-1.99502987,-2.38829015
15.70733939,-2.26471186,-3.62436179
16.22656538,-2.83529033,-3.89795147
14.80218340,-0.84077396,-1.49114783
14.88164643,-2.69079145,-2.66300462
17.30704655,-1.95959830,-1.91132792
16.26058202,-2.10274459,-2.60041172
15.03394871,-2.41313501,-2.37859181
15.95792811,-2.28958786,-1.60872949
15.14958198,-2.26289856,-4.33957025
16.14662624,-1.99504527,-1.34335946
12.33404319,-0.25315904,-2.48095920
16.33848138,-3.38143967,-1.72859566
14.17688300,-2.96530271,-0.42733822
15.03961616,-2.12410087,-1.47130184
15.72598045,-2.19111484,-1.97640857
17.63371415,-2.39915254,-2.14027052
16.28095296,-1.23600781,-1.15433926
15.86902879,-3.48453866,-0.70793804
14.08395317,-2.03889828,-3.09564542
15.16616022,-2.01277134,-2.02001235
15.65221932,-0.72782248,-1.88783527
14.98614193,-1.37744658,-1.15189908
14.00269075,-1.74413368,-1.64019683
14.93273506,-0.96582693,-2.49142516
15.35587502,-2.51460557,-2.32579052
14.13402348,-3.78158463,-0.74686451
14.38333722,-3.33292610,-4.49475968
14.59133682,-3.66462354,-0.69935441
16.24011565,-3.02968409,-0.08893376
16.21206405,-2.66636513,-4.84077528
17.52124114,-3.73110621,-3.98676832
16.25286900,0.09821866,-0.95709675
15.79420768,-1.74677941,-1.48795401
15.98922715,-2.06034232,-2.23716847
15.16770544,-3.09549834,-2.62204465
13.53734175,-2.43987337,-3.32996068
14.12670925,-2.16163960,-0.94936728
16.14861517,-3.91203435,-3.33099771
16.17106975,-3.32402114,-2.56600272
15.78035066,-3.30987820,-2.23599406
13.89627307,-2.94290139,-2.02158764
13.63730483,-1.90105901,-2.36100737
15.78278852,-2.11761961,-0.97722914
15.35552307,-2.77093929,-2.21907207
15.77359659,-2.29267368,-2.30077788
14.52830688,-3.00443466,-3.74397484
16.97987531,-3.58539698,-3.03427477
14.51189130,-1.44660937,-2.63631925
17.03987023,7.00085667,-4.41574970
14.95678110,9.81949642,-5.88234228
16.10194887,8.30812417,-4.28094476
15.60684050,7.54452659,-4.65093239
15.64512615,8.63822641,-2.48422086
15.23463637,6.30454431,-4.78302591
18.37183749,6.87067272,-3.05562705
17.46982897,7.12075905,-4.12576078
17.42052478,7.29521955,-4.89832422
15.21044724,6.65959056,-5.34402140
14.56818789,7.70843076,-5.46471709
16.02591407,6.11845165,-4.36386363
16.62565712,5.68061165,-4.32068729
17.01979715,6.46470627,-3.02217147
16.21114716,6.96933544,-4.75051294
16.35045507,7.75035268,-4.15598787
14.87145456,7.84370812,-6.10845836
15.68090209,6.77043965,-5.43027380
17.02822133,8.76565741,-4.08560574
14.69981539,7.35793884,-3.48164616
15.93384507,9.99367683,-4.30142602
15.98417727,7.36523083,-4.56120295
15.63965832,8.38245597,-3.73804154
15.00613869,6.34311434,-6.53094923
16.30011948,6.57098069,-6.84763445
16.18070676,10.16734681,-4.70081477
16.63061893,7.75617665,-4.79363351
16.71120464,7.38407275,-4.42735155
16.11382596,7.00625684,-3.70270151
15.61716840,6.91860213,-4.15823402
14.89366017,7.70252845,-4.70386286
16.87802372,8.14904552,-4.71977082
16.60989445,9.06455484,-4.13693355
15.80248077,6.36251106,-5.75985752
15.48690345,7.06483509,-4.88171516
15.84877808,8.20404005,-4.76524264
16.27862980,7.73882171,-6.67021043
14.85279276,7.53025974,-5.90443860
16.39205689,9.20509812,-3.47598201
15.57868528,9.16507343,-4.54607640
15.45504218,7.06094463,-4.99721355
15.40395134,7.84476351,-4.53416988
15.79517418,8.11128546,-3.50409758
16.74168229,6.18944932,-7.24866499
16.72644807,6.30746859,-4.91950926
14.62201513,5.87236685,-4.15328113
16.55128332,7.09783689,-7.28578615
15.24588371,8.06615130,-6.17365543
15.97548807,7.65903744,-4.11545236
15.91170852,6.70127835,-3.49817236
15.63359858,7.64704275,-5.62801182
15.34884590,6.78954458,-4.86768992
17.50383664,6.30244615,-6.30830526
17.26329848,7.46502361,-5.36381660
16.83203284,7.06873175,-2.86873415
16.47005403,7.18643588,-2.53743565
15.18641323,8.41644266,-4.39545128
17.09386944,9.23585849,-4.66273971
15.03871028,8.13431943,-5.37245923
17.80551540,7.81088262,-5.06006541
15.97680846,6.32722100,-5.66635790
16.99254206,7.01745301,-5.74165484
16.32878091,8.86005145,-3.97579055
16.78817584,6.91755220,-6.11655453
17.29346181,7.35166745,-4.94557688
17.12032230,8.23057730,-4.23885609
17.95713050,7.03082906,-3.76690373
15.84914128,7.94293957,-3.16627543
16.29996391,8.21264337,-3.62223652
15.42717543,6.83513762,-5.73955305
13.82577157,9.73055442,-5.79795223
15.57087453,7.39753399,-4.38733716
16.60786537,8.53482078,-5.27782130
15.62500644,7.95692724,-4.94343499
17.39947373,8.16532224,-3.95986607
16.45500942,8.84782115,-4.51372230
14.49529621,8.07403524,-5.34610075
15.26351147,8.26071131,-3.45646079
15.81339973,7.98318030,-2.99252891
16.03288133,10.27603041,-4.12923421
14.03136540,8.42768891,-4.31358547
17.08188091,8.34752864,-4.83319984
14.56782992,7.46532403,-5.54526431
15.21160471,8.26292570,-3.02483935
16.18679968,6.47846423,-4.25014119
16.98875964,7.06456439,-4.82876103
15.80681635,6.88944898,-4.04646343
15.67118001,8.09387974,-5.58223604
15.35466985,8.39672865,-5.06757701
17.51909201,7.27471111,-4.47005913
16.72471899,6.25598156,-6.45555267
14.26647184,8.93693139,-5.24660201
18.35032744,7.11009969,-4.51019256
17.33423811,9.68044018,-2.63324028
17.00049439,8.69840982,-4.10221691
16.57048923,7.12316158,-5.51294274
15.78875370,7.50416267,-5.14797191
16.48851560,8.62965250,-4.60633697
17.26965824,6.53265818,-4.88840332
15.07530583,5.80781067,-4.77742455
15.67038065,9.18779703,-4.06393217
14.76794133,9.52843986,-3.47371016
16.37422586,7.44786319,-5.65418310
15.41992138,8.76309591,-2.81015755
17.33537168,7.18549787,-5.81436129
15.93301440,5.90590793,-4.37157615
15.64452557,7.20831079,-6.28944693
16.30572826,7.14164645,-5.86466070
12.91986594,7.64683239,-2.92249226
17.45338737,7.21725103,-5.29695592
16.26090241,6.67596185,-4.39295196
16.55820843,8.90128052,-4.79489794
15.58845440,6.79636470,-5.52162421
15.56564926,8.04171280,-3.78115923
14.98894920,9.16703586,-4.96586746
15.77076086,6.92713561,-7.11898412
16.67617355,8.41119119,-4.97607142
15.85911887,8.19028651,-6.25728972
15.26307548,8.46861197,-5.94903328
16.08568609,6.31776549,-4.22831388
15.75648667,6.05921548,-3.53000450
15.05753658,6.86409485,-4.49417466
16.94076550,6.65852547,-4.63306401
16.22094466,8.36745290,-4.51830230
15.42510032,6.84675707,-4.60859998
14.71998914,4.75299681,-4.25818406
16.69606300,5.31141486,-5.70447456
16.41128242,9.73184276,-4.67395015
15.06412521,7.49145085,-3.31986744
15.14616398,6.87515528,-5.17748738
14.83879955,7.79701761,-3.07006540
16.11520743,7.42199379,-4.98655513
14.22893735,8.55745707,-4.77258106
15.61164824,10.86745486,-4.39599095
15.04033710,7.24798970,-3.54629815
15.90539857,6.23606931,-3.77551492
15.12398407,9.54764507,-3.61469579
15.34480626,8.95536365,-4.62688835
16.64490183,8.15908011,-5.54110051
15.14857832,8.70430811,-5.02951919
15.38847969,6.71922471,-4.27114479
17.85465307,6.60681438,-4.67052440
17.20434871,7.59470590,-4.24237206
14.72973463,8.10265439,-4.88188812
16.77785815,8.86173334,-2.10518022
16.37176133,8.00014361,-4.50035956
15.43896186,8.01283113,-4.99014527
15.96058913,8.99194483,-5.70128642
16.93200672,8.99146236,-4.81281239
13.67027326,7.06652530,-3.39774931
15.76926009,6.67504506,-5.19951878
16.63274818,8.22108086,-4.93367596
15.42530374,7.28258914,-5.61715404
17.40750384,7.35202682,-3.47758534
17.31344421,8.67265819,-5.12636417
16.19585825,7.65015169,-5.59844572
16.11648744,6.49530750,-3.50706447
15.32751086,7.87550695,-4.41145599
15.53322318,8.26104109,-5.16964752
16.66342545,6.32836761,-4.56836428
17.73105715,6.67401597,-5.37248883
16.30603600,7.85392907,-4.34411376
16.28131529,8.30906876,-3.58504402
16.20194681,7.43308964,-4.02217016
17.69201009,7.54171355,-5.66927316
16.89920882,7.55396613,-6.86741341
16.63954983,7.13901911,-4.78527714
16.12410849,7.86484697,-3.98529204
15.35664178,8.18745309,-4.95429054
16.53093864,8.28971478,-5.63018256
16.87811027,7.13838385,-3.88668606
16.15941547,9.51253097,-4.91820984
15.44281136,7.65492769,-4.99792364
16.59207006,6.05803668,-5.74842628
14.72432523,8.62465488,-2.98413049
15.68767894,7.50552557,-4.62469170
16.95400646,6.74699416,-4.45637488
16.76732578,8.17544146,-4.50516224
16.79317425,4.97111500,-4.01686854
15.13805247,5.84371439,-4.18354126
17.16578670,7.53689878,-3.74186931
17.40440641,8.98926175,-3.05477933
16.53425565,7.74978093,-6.29670967
15.54606567,6.83110070,-2.52380114
15.61624234,7.79755210,-4.14325848
15.83573060,9.36939833,-5.31739322
15.98673561,6.93187671,-6.01476637
15.18035906,7.63731049,-5.12404608
15.09970718,6.26802983,-4.77784943
14.28740778,8.43440326,-4.61230411
14.33457666,7.36513821,-5.44690026
16.11130267,9.01479774,-6.56991633
15.90715423,7.51421450,-4.02340378
16.00532478,6.92237796,-5.01379780
14.99610230,8.75035443,-4.67343221
17.69331884,7.61368648,-5.40315063
14.27841376,5.87120762,-6.27887980
16.05925481,8.18307231,-6.27593456
16.68716647,7.19128624,-4.54795085
17.40434878,8.57118661,-4.96327451
4.53440821,-6.78599233,-5.37645085
5.21447020,-5.62135646,-4.78855450
5.50245232,-4.85903291,-5.30730012
5.59425511,-4.19223628,-5.74769661
6.83653282,-4.73276506,-4.63844791
6.13381486,-4.40096080,-3.70416090
5.71272460,-5.24661430,-4.29579401
4.28187423,-4.52561722,-4.69052753
5.21748358,-4.76271444,-6.53914658
4.87687553,-4.54133203,-4.49744114
4.39792529,-3.36846909,-5.52347238
6.39505764,-4.20698257,-5.30352485
7.20091133,-5.82781376,-3.73814336
6.42618275,-5.30479714,-3.26483224
5.17555392,-4.34548330,-4.39697570
5.29129169,-3.82336865,-3.86380882
3.67706846,-3.32983669,-6.31978952
6.45814664,-3.50747179,-5.74826397
5.01478615,-5.73988160,-4.87221857
5.11756615,-3.85451640,-3.34698879
6.82128425,-5.19634495,-4.86651941
3.74216224,-5.44004699,-3.69244590
7.04118326,-5.86852580,-5.24976179
5.39919468,-4.35401577,-5.46690106
5.84966148,-5.10801628,-4.67174981
5.97188468,-4.62775466,-5.09368343
5.31599063,-4.72253989,-5.02730857
5.16680437,-3.03552976,-4.09637809
5.13012012,-3.93722252,-4.99111703
6.59872507,-4.26453474,-4.76459968
5.87331736,-6.20505308,-5.78406500
4.23167543,-4.49123383,-2.92478254
7.65690058,-3.99612583,-4.15645306
3.62454270,-5.17685073,-5.44508129
4.80475284,-4.80232075,-5.12938811
3.44630063,-3.88626667,-5.73004056
5.66484730,-2.56009426,-5.57668213
2.89531291,-4.92018115,-3.55633790
7.38394789,-5.86372652,-4.16059831
4.96028998,-4.74012528,-2.01295419
3.92263011,-4.38043727,-4.18960436
6.51138676,-4.53619377,-4.34924700
5.03395187,-4.36504999,-5.00048981
6.04717233,-5.00378726,-4.28019714
5.39633762,-3.50812668,-4.70869126
3.65256797,-3.37225543,-5.56302984
4.77183410,-5.22983822,-3.28285944
3.28992622,-1.49642839,-3.60124073
5.64883935,-4.68907093,-4.37174346
5.94672286,-3.98896134,-4.10169307
5.51518112,-4.83151535,-4.80857082
5.23069216,-3.50040683,-4.06374081
2.48521180,-3.97827615,-4.46256134
5.40689168,-5.02269538,-3.53318482
6.37312690,-5.40705460,-4.25024525
4.45394370,-6.01379509,-5.28401476
6.28799391,-3.68105188,-4.14421212
6.15069622,-4.11799864,-5.29877913
5.85752298,-3.83376740,-3.90300621
6.61451381,-3.92587308,-4.30584933
6.49575067,-4.66069819,-5.53917219
5.26253347,-5.37907957,-5.33247581
5.28108177,-5.42659685,-4.96525907
3.53198577,-4.42088322,-4.65609206
4.60851180,-3.97493126,-3.71972740
3.81804057,-5.39690171,-5.42643989
4.48569733,-3.80470209,-4.85112367
5.16108559,-6.63803929,-4.02187951
4.18634204,-4.57424430,-4.37992060
6.78625903,-5.94299733,-7.67680969
5.60944998,-2.83366575,-3.41835118
5.63525985,-5.12581311,-3.85017494
4.45205424,-4.15781916,-4.15182738
6.48581034,-1.87451689,-4.26488157
4.91663681,-4.65975124,-6.42637344
4.73088730,-5.04345937,-5.18138593
5.57795531,-5.45659686,-3.53626687
5.42580750,-4.64347725,-4.98519225
5.58079112,-3.80907866,-5.52442775
4.76748395,-4.93790296,-6.00316846
4.60634258,-5.11039780,-3.78290835
5.68816176,-4.44058702,-3.80639957
5.28822865,-4.24371208,-4.76051929
5.69096279,-5.21693559,-7.09611469
5.29132127,-3.21142879,-3.73108213
6.39099792,-3.39804621,-4.56863994
5.62291614,-5.25182882,-4.97337039
6.04137159,-3.43029249,-4.79674381
4.97541117,-4.63364897,-4.05609079
3.98174562,-6.93035788,-5.20783439
4.20488801,-5.14231713,-4.80507785
4.97235203,-3.18170939,-4.33055277
5.72607480,-4.01196978,-5.79613065
6.46471222,-4.70994121,-3.98681692
4.35374320,-6.18793569,-3.83940788
5.80200996,-5.53622848,-5.52696062
6.55103522,-5.82358882,-3.01462458
4.52497970,-3.99578500,-4.98591601
6.02878787,-5.17829093,-4.82009044
5.46651961,-5.63636438,-3.91647319
4.91238687,-4.86277684,-5.65164691
2.86326678,-4.82520469,-2.24468211
6.21020472,-4.65343731,-4.92018836
5.44806633,-4.08705781,-5.83811035
6.53992213,-3.91879561,-3.93911181
5.86407617,-4.61456027,-3.98443630
6.01741457,-4.98821764,-5.23089931
5.52745673,-3.08515678,-5.89640461
3.95807517,-4.46941609,-4.60640983
5.59894210,-4.39022373,-4.88049979
6.91546387,-6.23508091,-5.48579456
5.32234568,-6.27736574,-4.83315194
7.08707060,-4.61329044,-4.42659663
4.16543567,-5.25053834,-5.03249392
5.10788534,-3.35253313,-4.09960647
4.31414248,-4.38767215,-4.15907579
6.56574947,-3.05363624,-5.67239173
4.61474292,-5.89175479,-4.89131739
5.89195881,-3.64684241,-4.73324856
5.10575291,-4.48241894,-5.49244044
