-2.22820576,8.39158661
-7.63359178,-7.16078467
-9.51350603,7.17900424
4.60032368,2.65467038
-8.86484902,6.44164826
-6.76004682,-7.85317853
4.15043939,3.01733056
-9.14753683,6.57136651
-6.83076712,-6.83951790
3.51715681,2.35557943
-3.81366712,9.68395868
-7.09307006,-5.38938346
4.81757984,0.63782533
-8.16575406,9.22340485
5.46304942,2.04648765
-6.95374145,8.86676644
-1.77073104,9.18565441
-6.65517537,-5.83301129
4.20538261,1.66399756
4.59041513,2.64798918
-3.09856238,9.86388823
-3.02306454,7.95507261
-8.28272329,7.41310360
-9.63074768,7.01556139
-10.06787735,7.82022214
5.46928442,-0.23796563
4.00249171,3.16218622
-2.54390939,7.84560809
-3.22764184,8.80083898
-2.63711521,8.05874569
-2.41743685,7.02671721
-8.66986678,8.64112045
-6.33602704,-7.25072393
-7.40824387,-6.29374557
-4.22233215,10.36815850
4.85089630,1.87645657
-2.99456117,9.09616027
5.13319674,2.15800581
4.87549339,2.74403488
-8.69744151,5.55508355
-6.55826998,-6.45818884
-3.70949403,8.67978489
3.01233640,2.02125463
-8.71583256,-6.37211827
-0.87678632,7.58414475
-3.70050112,9.67083974
6.48651583,0.90308492
-5.23761203,-5.87029250
-8.03791823,8.07781425
-5.67921328,-7.53700387
4.55014314,3.41328690
-1.63687699,9.19762813
-4.02438869,10.38116040
5.23053367,3.08187326
-2.29510388,7.76854735
-8.20360629,8.43322276
-5.49535437,-6.31620047
-8.87155775,7.11540606
-6.68757807,-7.18922606
-9.03323604,8.45729301
5.05331374,3.84996550
3.29542833,1.05451774
-3.49973395,8.44798840
-6.22730431,-8.45650175
-2.54502366,10.57892978
-6.38865224,-6.14523181
5.39686745,1.05100436
-11.26256802,8.20756831
-2.98112949,10.10323673
-6.20170132,-7.36802100
4.63627630,0.81480499
-1.81905363,8.61306566
4.88926252,3.55062296
3.08324966,2.57917964
-2.51717026,10.49423027
-7.71227751,7.27212919
-5.15208402,-6.44378592
-5.77144437,-7.92001552
-6.77542609,-6.94270272
-9.37365594,7.23298963
-2.98414293,8.36095690
-4.79125249,-7.01969922
4.19558558,2.35047018
-3.35599134,7.49943890
6.18738404,3.76904736
3.97725508,2.54376835
-6.34087120,-7.80078319
-3.03969877,8.43846789
4.91033566,1.92293157
-8.47262092,-6.43963486
-5.37886740,-6.02988785
-8.29204351,7.32994519
-7.92443639,-8.84646618
-7.86821830,-7.98369891
5.29842311,3.98337422
-2.06537819,9.78892018
-6.89493704,-6.30081809
-2.52144440,8.11703176
-10.07267663,6.73105866
5.33810215,2.36665507
-8.89322176,7.60907699
-9.46504498,8.18591639
-5.28512213,-7.72707094
-2.15218214,8.32137653
-9.00647158,6.85143234
-2.52771076,8.72562749
4.37000390,0.99440597
-7.22827933,-7.22936730
-8.07551025,-6.43550693
-3.28202284,8.77746752
-2.21307735,9.27534140
-8.25152833,-8.49367099
-3.54644378,8.82394745
-10.01736755,8.51120230
-7.05269902,-6.86453055
-7.68330176,-5.24099279
-8.92100844,7.20177541
-6.32957509,-7.84845405
-5.35115876,-6.37227384
5.23298009,1.66362324
-5.68305569,-7.03863917
-10.99014316,6.60436960
-6.10126611,-7.43129531
4.83572409,0.99479691
-9.28564965,8.60453928
0.56968319,10.13386104
3.35957444,2.84562701
-2.41220166,9.60944315
5.00855215,1.57983087
4.57379904,0.76215348
3.96348653,3.77411012
4.59429282,2.21650913
-8.50634743,7.51402260
4.76798325,1.29211803
5.47557095,0.84346283
-5.88336037,-7.37386618
-2.53009922,9.13161351
-7.25875493,-7.08368995
-6.84162371,-6.76007827
4.39955344,1.59834888
3.91274166,1.72565105
2.97047356,2.51652988
-9.30436426,5.72881985
4.83640001,2.68217344
-9.32717718,6.20390548
-7.80578155,8.45022805
-6.14698711,-6.96082617
4.97837524,1.55788177
-1.32990044,9.08180461
-8.74992087,8.80105300
5.56390586,1.78826755
-0.19453906,7.14702094
4.60489035,3.74397032
-6.00955946,-6.38442771
-3.98771961,8.29444192
-7.17706854,6.86642666
5.50948476,3.32880754
-7.88802016,9.03413629
-5.88357951,-7.63690468
4.11715582,3.02217891
-8.49984391,7.02812151
-7.54771764,-5.88806724
-8.71194818,9.26245191
5.26168880,0.40294496
-8.26919966,-8.52550834
-0.44844970,10.76962697
-2.15141026,9.57507065
-4.47621161,-6.93772839
-3.74614833,7.69382952
-9.48187759,8.35348373
-8.76289412,5.72155710
-4.57663972,8.92516609
-6.94376554,-6.55134718
-6.67852814,-5.82945520
-9.43354833,-5.94578968
-3.52202874,9.32853346
-8.08932193,-6.28018086
-6.15724583,-7.25294275
-6.69860563,-8.17694154
-2.40954626,8.51081047
-4.82342006,-7.98331796
-9.06480665,7.69088842
-5.65195820,-8.08975061
-8.51915325,8.66397336
-3.61553260,7.81807950
-7.13700373,-8.54869367
-8.48687955,8.39367315
4.59972089,0.54239458
-8.86473351,7.60368407
-8.31720533,7.96873850
-6.01915370,-7.46318703
-7.34563919,7.05239931
-9.79345034,7.74712198
5.89563496,1.07856238
-5.15266334,-7.27974578
-8.93848183,7.11984917
5.83492547,0.44998278
-2.62373747,10.25210244
-9.30363821,7.21757456
-8.75588800,5.86597142
-7.97193996,-7.19651804
-8.40528351,-5.61752549
-5.85556467,-6.28758264
4.66862366,3.25162155
-8.21917350,9.38101839
-6.90398178,-4.73783923
-1.36637481,9.76621916
-7.26780401,-6.70969337
-2.45098890,7.87131583
-0.37616425,7.06219833
-7.17457687,-5.63236752
-4.56029765,-6.48679175
-8.66188620,6.95649508
-7.52801901,8.71920673
-7.43148534,-4.32191031
-3.23956425,9.23074472
-7.73124709,7.20314175
4.96601186,0.72205611
-9.84487032,8.46340148
4.18757252,-0.45070964
-9.08439024,6.48027632
-6.24585031,-6.46631050
-7.58463905,-6.93587867
3.19186494,-0.22563627
-3.41722170,7.60198243
4.06621683,1.42631074
-7.83774544,6.65290271
-7.22295207,7.00120245
-2.97867201,9.55684617
-1.23153273,8.42271474
-2.33601670,9.39960351
-3.33819263,8.45410509
-3.58009012,9.49675854
3.78152106,2.67347956
-1.54582149,9.42706706
-4.04331179,10.29196295
-8.17430867,-5.71928281
4.39413577,1.70044611
-3.26554837,7.59203242
-9.23008591,6.40111273
3.52930299,3.72544013
-5.40308684,-5.50001824
-7.50339615,-4.96607824
4.89590857,2.95586067
-9.02547202,8.30925291
4.19437631,3.42655416
-8.07224748,8.55045614
-9.55515008,5.45698630
-7.76232062,7.34483456
-7.71497424,-4.73496047
5.70655353,3.14246527
2.16823434,1.17627443
5.27266070,4.24386254
4.39864278,2.32522508
-3.48387929,9.80137073
4.02836103,0.56650859
-2.41212007,9.98293112
-5.40845686,-7.08943327
4.01506026,1.99926073
-3.43612809,8.95476077
-7.24457992,-7.71931926
6.02203783,2.62187957
-8.25869458,7.64931923
6.19037933,0.97481564
3.55882230,3.02632254
-9.01880767,10.51663048
-1.55877378,8.43738247
-7.10581276,9.55482306
-6.80280530,-8.16310182
-9.86251458,9.17761548
-7.34732839,-6.53360571
-0.64342311,9.48811905
-9.91107078,7.56276978
-4.05986105,9.08284910
-8.20027666,7.82436739
-8.56920082,6.98033064
-6.21674592,-5.70663574
3.84940438,2.44463804
3.41775103,2.68616811
4.89960134,1.06885306
-2.24931483,9.79610900
-11.01099730,8.17094459
-2.25870477,9.36073434
5.20964612,2.42087824
4.04748491,1.10917891
-8.63775856,8.47216026
4.06869985,2.54575247
-1.24228647,8.30661666
-2.09626617,8.45056158
-9.83671320,7.62531482
4.72216283,3.03865006
-0.92998481,9.78172086
-10.52176595,6.51765285
-7.05257325,-5.16840111
-9.04945800,6.33634339
-6.90518126,-5.70738057
-6.34133111,-5.80760226
-3.82943083,10.84574489
-10.41951846,8.21856123
5.34763077,1.41070291
-1.68713746,10.91107911
5.47021465,1.11708586
-0.62301172,9.18886394
-4.21258006,8.95873843
-2.16744165,10.89045697
-8.53027722,6.93187435
-9.37903291,-4.58916702
-10.40087361,6.79447024
5.29008001,1.87399382
-7.20126224,-4.80336161
-3.77008158,9.93214808
-2.72687883,10.11306298
-8.10148386,7.04219536
-3.92456837,8.59364081
-7.88519112,7.61064708
-6.83581572,-7.02711159
-8.85774736,7.02034313
-7.56777754,-4.62767379
-7.66452550,-6.23182916
-2.44166942,7.58953794
-8.32472765,6.79082208
-8.40951126,8.01662852
-8.57120111,7.83224794
5.46036102,2.48044372
-2.14756160,8.36916637
-2.38890199,9.52872496
3.80752326,2.44458524
3.16129259,3.11692373
-6.63887401,-4.27842648
-10.61136022,8.58544442
-9.92872683,8.73445530
-7.91909882,6.65537883
6.23306546,1.46195401
-3.69245614,6.97505395
-9.94403243,7.10860189
-2.30033403,7.05461600
-6.75732969,-6.33681156
-7.04981181,-7.33333764
3.66400558,3.02681148
-2.50408417,8.77969899
7.19996337,1.87710978
4.01291178,3.78561824
-0.35601517,8.24693857
-0.95804565,9.12996076
4.60675186,3.76772755
6.21945098,1.45030966
-7.24206813,-7.99977949
-4.72231898,-7.48582452
6.03923427,2.89780337
-3.26833028,9.16467991
-9.92929419,6.91270863
4.74927363,2.69893631
4.48187094,1.54628861
-9.32138881,7.47031593
-9.83762999,6.81874799
-6.86927457,-8.19194583
-6.77580284,6.25599000
-4.11564394,9.21774976
4.80633104,2.46562095
-2.72886951,9.37139870
-7.22604950,8.63843737
4.98260418,2.42992290
-8.12887594,6.88803654
-7.13866934,-7.07645944
5.35083880,2.41743300
-2.61795777,9.41599785
5.27228658,2.94572413
-7.52314542,-5.95226947
-1.45077314,7.25554664
3.34991794,0.67809091
-2.23250682,9.84146938
-7.81896258,-7.02419715
-1.93830711,10.14985177
-8.14194031,8.27882812
-3.33141802,9.25797334
-8.04406308,6.06923349
-5.56223313,-6.68250999
-6.64584128,-8.43600524
-8.48769766,7.81271005
-11.20126019,6.31379221
-8.32522196,7.06397624
-3.90776520,9.57725536
-9.02122420,8.69839933
-2.26423105,8.50734295
4.30409414,3.64219121
-6.48040407,-6.23291365
4.40093079,1.06560602
3.35944948,3.72796387
-4.11668086,9.19891999
5.66903447,2.44576717
5.51100354,1.64714615
-7.42587164,-6.48830559
-5.34887636,-5.66134774
-2.28510514,9.02687853
-7.10088081,-7.15692289
4.46293161,1.17487244
-7.86887056,7.75071728
-2.26723535,7.10100588
-2.43339306,8.33712442
-4.63309335,8.48853111
-3.31769123,8.51252908
4.65829722,3.64960700
5.84109276,1.56509431
6.30535328,2.98753975
-7.75254143,7.42150607
5.21695096,1.77012430
4.55772766,3.09046552
-5.14366339,-6.68219881
4.39270145,1.29118544
-3.22450133,9.69388388
-1.69633550,9.64391497
2.79900460,0.69359272
-2.14259938,8.07440634
-10.40920391,6.19675545
4.73599961,1.51089440
-2.58629933,9.35543810
-2.94924211,9.14502671
6.20540287,1.90741942
5.67172338,0.48760931
-7.64941439,8.03182676
-8.24650589,-7.10487500
-9.30294505,7.52468257
-8.67847136,6.29584777
-1.82293743,7.40157026
-11.36861528,7.03751869
2.76908692,1.62165620
-1.42614638,10.06808818
5.14079602,0.99561444
-9.46097712,7.51813037
-7.61729406,7.90562062
-9.98205396,7.43208262
-3.40761229,9.50620530
-2.82446687,9.77325535
-1.59379551,9.34303724
3.62777446,0.31831301
3.77946547,1.58861414
-8.97577627,8.27639746
-6.31064411,-5.25171297
-1.71816568,8.10489867
-2.46362578,8.36268578
4.37099015,0.86664378
-2.75458574,8.26054996
-2.03596000,8.94145722
-4.53434021,9.20074044
-7.44387479,-6.69555829
-8.85969505,6.57631124
3.29169341,2.71643378
6.08685672,2.16972446
4.83796360,1.82880927
-5.75046496,7.98989849
4.69950921,1.32623291
-6.80099200,-8.87831028
-6.42373942,-4.71510725
-8.04974022,-8.68209003
3.98804273,2.02056836
-8.14137335,6.98970343
-9.90072128,7.75183001
-9.03566618,7.17224963
3.93553515,0.56470839
-1.20371882,9.03528997
-9.06481186,6.36408368
-9.43398905,8.69796101
-8.11323197,7.83970120
-2.98023593,9.24633607
-9.71631034,6.49664256
4.06310751,2.72856091
-10.00824459,4.45126070
-6.26610922,-7.90290216
-5.88161708,-9.77636497
-7.66520312,7.69316511
-9.98001687,7.12986346
-10.24464522,7.24041734
-9.66591798,7.40966680
-2.49619573,10.46782021
-6.49104859,-4.38711008
-7.49302985,-7.18257928
-0.31939469,8.20598784
-6.77425169,-8.21413509
-1.03130358,8.49601591
4.08765579,2.60610150
3.63825883,1.69206939
2.55794943,3.66962605
5.28260160,3.30232221
-1.04354885,8.78850983
-6.84762304,-7.63352746
-6.66738504,7.14763710
-7.98299380,-9.03300019
-3.38481588,7.63148640
-7.88520271,7.83660834
-0.98607355,9.55319617
4.72646862,1.81749245
-9.38705266,7.41636782
-4.02856759,8.53005206
-8.22675348,-7.85172363
-7.53398751,5.66103093
-5.48941964,-6.32229929
-9.06318374,6.67352033
3.65027402,1.84738276
-2.62484591,8.71318243
-8.35359494,6.47716626
-7.58161888,-7.54301051
4.27626662,1.91622406
-0.92318081,7.77647063
1.98890903,3.06467654
-8.40176795,8.22745776
-7.24494874,-6.69542929
-5.24619566,-8.02645499
-8.51524848,7.07116941
-5.85705676,-4.44035719
5.01102471,1.36918450
-6.28487285,-6.02669403
-4.86623994,-6.74357426
-8.09951728,7.93889040
-2.67048333,9.41833699
5.88596403,-0.10022055
-7.20230703,-7.13094261
-1.35108675,9.80594882
-7.52890474,-8.10404986
-8.71565744,8.94820137
4.84826164,-0.06856518
-9.45009685,7.28648612
-7.05225449,-5.99644966
-2.95571258,9.87068492
-5.19569950,-7.33899386
-8.77047225,8.17629659
-2.57187672,9.96942845
2.86115859,3.46921400
-7.86925533,-5.93933841
-9.07725986,6.95669850
-8.94562990,7.77123984
-6.75440269,-7.30951513
-7.51858894,-8.20319939
-9.10685840,6.43233069
-9.54673452,5.80980852
4.33210060,2.19232001
-9.85414958,7.38520277
5.03433098,1.55218520
-0.74374338,9.41926784
-7.87101954,-9.03349971
-1.68665271,7.79344248
4.00213885,1.44217273
-8.92669072,6.95351189
-1.58302008,10.92370277
-8.64394346,6.97035662
4.65831277,2.32075139
-6.89926499,-6.32761964
-4.23411546,8.45199860
-0.82205599,9.89592589
-9.15738169,6.52749706
-3.32741831,11.10667340
-6.24089697,-8.02311451
-7.02968278,-6.75453314
-8.53957485,6.57173187
-0.88058208,7.63418467
-8.96958472,7.40037480
-9.27471365,7.21391311
-8.81753405,6.59551997
6.14327714,2.85053197
-9.45076513,7.68502644
-2.28173769,10.32142888
4.81074427,1.78918635
-5.58987444,-6.20692824
4.08095699,2.35038156
5.64617165,1.39627781
4.11535857,2.46254425
3.86608964,0.72851498
-7.19997450,-6.45594365
4.91145767,0.69642111
-1.47819810,9.94556625
-3.34841515,8.70507375
-8.93691589,7.34237254
4.10011916,1.19486496
-2.50395392,9.06126672
4.41891466,2.00005552
-2.73266041,9.72828662
-7.97590228,-8.32016048
-5.73086149,-8.61982337
-8.58458810,7.79121609
4.92965369,4.04857048
-8.72505735,5.88524494
-2.71731987,8.52128519
-5.20972269,-6.48543806
3.26055961,1.24223964
-8.06722561,-6.57028888
-6.79779783,-6.97899925
-9.48455507,9.09883381
5.06949706,2.18085737
-8.51516004,7.17592033
-8.28223246,-5.13053285
-8.10539285,-8.34448447
-9.76568089,7.56189190
-7.86313013,7.82461709
-0.38704143,10.04675139
-1.35060204,8.19360381
-8.04483904,5.57499094
-7.87347612,8.93910574
-2.61622798,7.97904381
-7.06491485,-7.00993029
-8.62513113,6.57155358
3.67290269,1.92545833
-1.32975750,8.54511048
-5.20192638,-7.43369783
-6.88569810,-6.04161882
-8.97263650,8.13433119
-2.77860446,9.73182838
-2.90130578,7.55077118
-9.09712382,8.92217009
-4.80436632,-7.56929741
-8.94277698,7.15470119
-3.03945524,8.22141330
4.38490162,3.47716267
-9.31216710,7.30907064
4.19344522,2.16725968
5.12088807,2.19705371
-6.54874696,-6.04658063
-0.54447249,9.04954968
-6.61223488,-6.55841179
-8.27740831,7.02804260
3.71664559,0.62148508
-6.72920829,-6.51514859
-6.47993924,-7.53146649
-8.76827559,8.48540122
-10.03196459,8.24267709
-6.74608629,-7.03257943
-5.80094636,-6.91861806
-2.70155859,9.31583347
-2.14780202,10.55232269
-6.73095973,-7.21719556
-5.98443397,-6.24493779
-7.00057534,-6.46057715
5.47380099,2.43234976
-1.34603387,9.02451919
-9.49240344,5.49289002
-9.26762998,6.63110194
-5.33751724,-4.87401671
-7.01364436,-6.86542140
-9.89201018,6.25571999
-5.69392304,-6.16115628
-7.32290944,-7.76491231
-6.41965505,-7.55782496
-9.83865908,6.64577794
-8.64874614,8.32456901
-7.59803446,-5.98518522
-1.55519586,9.66567738
5.07989329,1.47111546
-7.48524273,-5.05409988
-1.82724465,8.70401937
-2.00421034,9.88004132
-2.62152567,8.79331653
-9.47980935,7.75544546
4.06424101,2.09517950
-6.65494247,-5.94751876
6.93877696,1.61033112
-3.95728196,7.60682235
-5.84934374,-6.64132043
-9.77376646,8.40950503
-2.41152152,8.24127634
-3.83738367,9.21114736
-6.96790924,-4.30040026
-7.71421504,8.27104938
4.56544541,2.59384178
-7.45613759,-9.47115189
-2.39568028,9.67641680
5.57816264,1.45712496
-9.44053982,7.79229717
-1.99414994,12.86701762
-8.35853876,-6.69674967
-9.48429194,6.52433091
-5.77410126,-5.69307929
-8.57258401,-6.97844922
-10.73194242,7.53681662
-3.21125072,8.68662398
-8.21675587,6.95391258
-6.34311735,-7.77857758
-2.44896741,11.47752824
-3.30171836,8.89954969
-2.85191214,8.21200886
-10.81762757,8.07143317
-7.42993234,-7.55173296
-7.84001686,6.89190260
-9.06179374,6.97420612
4.68840046,1.14221957
-8.97096150,6.34899361
4.75410648,2.12347145
-3.42862186,10.56422053
7.16681126,1.44230091
5.42567899,2.39862725
-7.96703046,5.97754324
-1.76190402,9.62465639
4.65380813,1.94904460
-2.98837186,8.82862715
-2.97261532,8.54855637
5.80766090,2.22759053
-7.95521798,7.24568572
5.27847130,0.31164962
-10.64146743,5.73938697
-7.01808318,-8.10440783
-9.00139472,6.57862027
-7.69782607,-6.88348405
-2.19829006,10.48964235
-6.84554372,-7.65008282
-7.54133321,7.30065485
-7.65094171,9.91308656
4.77284851,1.27304887
-3.33469482,8.69290029
4.60712557,1.42974491
-7.05458695,-7.63585475
-6.10792848,-9.72865221
-10.63938549,6.78084912
-3.88686699,8.07646109
4.66819721,2.00292582
-8.29799292,-8.64091841
-1.86382167,10.38291769
-8.47104044,9.16170659
4.54458330,2.25219121
-1.93264066,9.32553628
-3.06284693,7.81640824
-8.86584266,9.09577451
-6.82297727,-6.35041684
6.43756536,2.61401255
5.29424449,1.91758501
4.60224413,3.07647157
-7.07030959,-6.66267672
-6.49769174,-6.45006795
4.91984746,0.84768064
-5.83007448,-7.41534480
-8.66967308,7.76546357
-6.96502998,8.40357098
4.71144507,1.49551224
-5.79373163,-6.40541136
-6.57079418,-5.17789465
-7.73736812,9.28187037
-6.57222049,-6.06437238
-7.55311782,-6.60111543
-9.91046677,4.40217243
4.92574423,2.30762647
-9.58079834,6.00350040
-8.37189777,7.28788143
-7.50518989,-6.48430606
-8.43620909,-7.30822475
-1.99416236,9.52807208
-9.80998449,5.94390475
-0.86422991,8.76525009
-6.31411755,-8.64087235
-10.03225276,7.46646601
-2.52821383,8.01175676
-7.78227095,7.54676183
-7.08865045,-7.73063005
-7.52121269,7.20545439
-2.12513217,8.98159138
-8.85703651,6.93500446
-7.92653817,-6.34345684
4.86201261,1.49442106
4.92904748,4.42846982
-5.57788590,-5.31859840
-7.17719069,-5.50440278
-8.87336283,-6.50605302
-4.10362528,8.41491111
-2.18647906,8.18705518
-3.39871205,8.19847584
-2.66098272,9.60260333
-8.91796915,7.77589471
-7.57261992,6.45734807
-5.91574807,-4.66958659
5.28536302,4.13642441
4.84280186,0.45742557
-6.33816446,-6.12095443
-2.43939554,8.62897253
-6.95012597,-6.39360795
-7.46130811,-7.89486632
-5.89786170,-7.20494098
-5.78831707,-6.27097147
-6.85144603,-6.88922859
-6.71905321,-6.87706357
-2.18503127,8.88414307
-7.99770773,7.87025648
-10.34304813,8.08357888
7.21323864,2.03238812
5.19966928,3.05395041
-7.44586246,7.07347640
-8.81410830,8.73574347
-1.88353028,8.15712857
4.27891267,3.13249949
-2.75816177,9.98585708
5.11885866,2.30683179
-9.62611151,6.70267532
-3.39305506,9.16801123
-10.45345957,8.48826227
-1.68378127,9.82779576
-9.37429120,8.13158071
-3.15577051,7.93273812
5.22380702,1.61387759
-7.86211458,-7.10474274
-6.57699173,-7.63438544
-7.12831832,-5.27276402
-11.54156005,8.00139824
-2.21612515,8.29993471
-6.17151851,-5.92340728
4.09495975,2.37230580
-9.21053453,8.41227154
-8.42850910,7.08226526
-8.24477103,4.38313428
-6.99085325,-7.78401723
-3.10983631,8.72259238
3.61864602,2.68152613
-7.92474313,6.52034396
3.11435367,1.28126161
-1.10640331,7.61243507
-2.17688361,8.26579959
3.87661968,0.16828758
-5.55143305,-6.32387958
-1.69667180,10.37052616
-2.16557933,7.25124597
-8.32441991,7.50310470
4.12259039,3.38251712
-6.76424509,6.40413832
-7.19836323,8.06565041
4.21969202,1.69138508
-1.98985111,10.54702504
-2.52269485,7.95657520
-8.71512295,7.87500829
-3.51521500,7.80009752
-6.81515278,-8.85557616
-5.26591592,-6.42657529
-5.69015670,-8.10771741
5.24777535,2.15977881
5.48052239,1.32054570
-3.05358035,9.12520872
-3.18922234,9.24653983
4.47276076,2.11988337
-6.15199765,-6.82816371
-2.18511365,8.62920385
-2.48468745,9.51228442
5.57555723,3.24472478
-2.58120774,10.01781903
-6.12628557,-6.49895121
2.60175430,0.96508337
2.94741421,3.50272000
-9.57291933,6.51327048
-4.42796884,8.98777225
4.45300719,1.53343863
-6.92654777,-6.40306877
-8.77133704,7.83946213
4.62345594,3.16156296
-5.93007306,-8.36500756
-2.78424932,6.71236496
-8.13011333,7.55673905
1.94299219,1.91887482
-9.26468535,8.47196862
-7.12378383,-5.91602242
-1.89503092,9.77179384
-5.68299570,-7.48989250
-6.71026637,-8.29382409
-2.17793419,9.98983126
-6.28222712,-6.17893685
-8.99846055,7.99486299
-7.61515713,-5.64401642
-9.74406006,6.66975658
-1.00684057,9.08838091
-7.22610713,8.22036223
3.28002270,2.71942325
5.67741878,1.46315329
4.82174509,2.22139027
-6.35679170,-7.45380960
-8.54963413,7.58384475
-2.44491760,7.93654135
-1.05805402,9.97355695
-3.11090424,10.86656431
3.38833941,3.41693429
4.83097790,2.01960623
4.40894431,2.66937605
-3.34891947,8.41489348
4.94768061,0.26300129
-7.94474085,-7.18533430
5.78915216,1.26999326
-4.81812361,-5.67174336
-1.88507781,9.64263164
3.69047995,4.60555175
-7.48913939,-7.06708090
-9.40049578,7.11430104
